epoch,decoder_loss,loss,lr,signal_loss,val_decoder_loss,val_loss,val_signal_loss
27,0.3003972,0.707781975766023,0.001,4.0738454,0.258888304233551,0.8423101902008057,5.834218978881836
28,0.26278675,0.6592213823397954,0.000100000005,3.9643438,0.1917281299829483,0.7740356028079987,5.823074817657471
29,0.25456622,0.646211454073588,0.000100000005,3.9164538,0.18800252676010132,0.7766769826412201,5.886744499206543
30,0.25182906,0.6426864272356033,0.000100000005,3.9085739,0.18664419651031494,0.7794939279556274,5.928497314453125
31,0.24982953,0.6405290699998538,0.000100000005,3.9069934,0.1859998255968094,0.7796041965484619,5.936043739318848
32,0.24926808,0.6401541312535604,0.000100000005,3.9088602,0.18347972631454468,0.7805703580379486,5.9709062576293945
33,0.24798886,0.6387074006597201,0.000100000005,3.907188,0.1811468005180359,0.7789945304393768,5.9784770011901855
34,0.24809495,0.6392392307519913,0.000100000005,3.9114454,0.18248429894447327,0.7820735573768616,5.995892524719238
35,0.24715438,0.6381726982196172,0.000100000005,3.9101822,0.1818465143442154,0.781378835439682,5.995323181152344
36,0.24658509,0.6375263424714407,0.000100000005,3.9094152,0.18131214380264282,0.7808901071548462,5.995779514312744
37,0.24695447,0.638061242500941,0.000100000005,3.9110696,0.1819320023059845,0.7828311026096344,6.00899076461792
38,0.24634048,0.637458726465702,0.000100000005,3.9111822,0.17756053805351257,0.7789237201213837,6.013631820678711
39,0.24455683,0.6349782787760099,1.0000001e-05,3.9042122,0.17667323350906372,0.7771262228488922,6.0045294761657715
40,0.24320135,0.6330371461311977,1.0000001e-05,3.8983593,0.178102046251297,0.7790234088897705,6.009213447570801
41,0.24249843,0.6321092248956363,1.0000001e-05,3.8961084,0.17583197355270386,0.7769194841384888,6.0108747482299805
42,0.24259369,0.6320861451824507,1.0000001e-05,3.8949246,0.17683109641075134,0.7778973877429962,6.01066255569458
43,0.24245018,0.6318125096956889,1.0000001e-05,3.8936205,0.17584259808063507,0.7768894135951996,6.010468482971191
44,0.2422667,0.6315104830265045,1.0000001e-05,3.892437,0.17532813549041748,0.7765865325927734,6.0125837326049805
45,0.24216296,0.6313047419985135,1.0000001e-05,3.8914196,0.1765352338552475,0.7779509723186493,6.014157295227051
46,0.24196279,0.6311003425717354,1.0000001e-05,3.8913774,0.17733606696128845,0.7782555222511292,6.009194374084473
47,0.24182421,0.6310313947002093,1.0000001e-05,3.892072,0.1738111525774002,0.775127112865448,6.013159275054932
48,0.24224061,0.6314206558465958,1.0000001e-05,3.8917985,0.17444653809070587,0.7755248844623566,6.0107831954956055
49,0.24191093,0.6308512552579244,1.0000001e-06,3.889403,0.17448100447654724,0.7755797803401947,6.010987281799316
50,0.24207848,0.6311107243100802,1.0000001e-06,3.8903232,0.17669454216957092,0.7779218554496765,6.012272834777832
51,0.24204268,0.6311097174882889,1.0000001e-06,3.8906727,0.1775217354297638,0.7788017094135284,6.012799263000488
52,0.24220675,0.6312210321426391,1.0000001e-06,3.8901415,0.1762833297252655,0.7777450084686279,6.014616966247559
53,0.24208237,0.6310511907935142,1.0000001e-06,3.889687,0.17622360587120056,0.7776545584201813,6.014309883117676
54,0.24201304,0.630975163479646,1.0000001e-06,3.88962,0.17514577507972717,0.7765442728996277,6.013984680175781
55,0.24170502,0.6306282871961594,1.0000001e-06,3.8892317,0.17524099349975586,0.776784211397171,6.015432357788086
56,0.24181543,0.6306157422065735,1.0000001e-06,3.8880017,0.17689377069473267,0.7782278656959534,6.013340950012207
57,0.24169587,0.6306102554996809,1.0000001e-06,3.8891442,0.17640677094459534,0.7776463627815247,6.012395858764648
58,0.2417603,0.6306298671166102,1.0000001e-06,3.8886971,0.17491726577281952,0.7764024138450623,6.0148515701293945
59,0.24160796,0.6305119792620341,1.0000001e-07,3.8890414,0.17621564865112305,0.777846485376358,6.016308307647705
60,0.24167046,0.6307913549741109,1.0000001e-07,3.8912096,0.17691048979759216,0.7784131765365601,6.015026569366455
61,0.24166647,0.6305260188380877,1.0000001e-07,3.8885965,0.17346633970737457,0.7750893533229828,6.01623010635376
62,0.24143058,0.6301714458068212,1.0000001e-07,3.8874073,0.17417165637016296,0.775411069393158,6.012393951416016
63,0.2414215,0.6302883941928545,1.0000001e-07,3.8886678,0.17624986171722412,0.7775002419948578,6.012503623962402
64,0.24183853,0.630726294318835,1.0000001e-07,3.888878,0.17602169513702393,0.777186781167984,6.011651039123535
65,0.24181859,0.6307949327429135,1.0000001e-07,3.889759,0.17509470880031586,0.7766287326812744,6.0153398513793945
66,0.24217235,0.6311647843321164,1.0000001e-07,3.8899214,0.1744457483291626,0.7757341861724854,6.012884140014648
67,0.24165016,0.6304464690883954,1.0000001e-07,3.8879638,0.17584939301013947,0.7775456011295319,6.016962051391602
68,0.2417974,0.6308768475055695,1.0000001e-07,3.890793,0.17320838570594788,0.7747327983379364,6.015244007110596
69,0.24165495,0.6305132973194122,1.0000001e-08,3.8885825,0.17647963762283325,0.7777450680732727,6.0126543045043945
70,0.24179456,0.6306401363015175,1.0000001e-08,3.8884566,0.17510345578193665,0.7766557931900024,6.0155229568481445
71,0.24176839,0.6306496213873227,1.0000001e-08,3.88881,0.17733989655971527,0.7785886526107788,6.012487411499023
72,0.2415493,0.6304564629991849,1.0000001e-08,3.8890715,0.17475983500480652,0.7764762938022614,6.017164707183838
73,0.24167587,0.6305352902412414,1.0000001e-08,3.8885953,0.1752975583076477,0.7766749262809753,6.013773441314697
74,0.24182965,0.6307703857620557,1.0000001e-08,3.8894083,0.17571094632148743,0.7771233916282654,6.014124393463135
75,0.24154703,0.6304212975502014,1.0000001e-08,3.8887444,0.1749972254037857,0.7760713398456573,6.010741233825684
76,0.2418039,0.630761230190595,1.0000001e-08,3.8895743,0.1754445731639862,0.7771954238414764,6.017508506774902
77,0.24176498,0.6307468048731486,1.0000001e-08,3.8898165,0.17620214819908142,0.777831107378006,6.016289710998535
78,0.24164546,0.6305368884404501,1.0000001e-08,3.8889153,0.17287752032279968,0.7744937837123871,6.016162872314453
